"Data Source","World Development Indicators",

"Last Updated Date","2017-08-02",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016",
"West Bank and Gaza","PSE","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","22.5","18.1","16.8","16.5","16.5","16.5","0.4","16.5","16.5","15.3","15.3","15.3",
"Pacific island small states","PSS","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.0555555555556","39.0555555555556","38.9555555555556","38.8555555555556","38.6333333333333","38.4777777777778","38.4","38.6222222222222","39.1777777777778","39.2444444444444","39.2444444444444","39.5111111111111",
"Post-demographic dividend","PST","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.469696969697","47.3088235294118","46.2411764705882","45.7823529411765","43.75","41.9764705882353","40.6","40.3055555555556","40.3444444444444","40.45","39.9638888888889","39.8555555555555",
"French Polynesia","PYF","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Qatar","QAT","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3","11.3",
"Romania","ROU","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.8","48.2","45.6","45.4","45.5","44","43.5","43.3","43.2","43.2","42","38.4",
"Russian Federation","RUS","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","60","51.2","51.2","48.3","48.3","46.5","46.9","54.1","48.7","48.9","47","47.4",
"Rwanda","RWA","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","41.2","41.2","37.2","37.1","34.7","34.7","34.7","34.5","33","33","33","33",
"South Asia","SAS","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.5875","41.55","41.8875","40.125","39.6125","43.625","46.0375","40.9","39.1875","39.4375","39.325","40.85",
"Saudi Arabia","SAU","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","14.9","14.6","14.6","14.6","14.7","14.7","14.7","14.7","14.6","14.6","15","15.7",
"Sudan","SDN","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7","36.1","36.1","36.1","36.1","36.1","36.1","36.1","45.4","45.4","45.4","45.4",
"Senegal","SEN","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.3","45.5","45.5","45.5","45.5","45.5","45.5","45.5","45.3","45.1","47.3","45.1",
"Singapore","SGP","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.2","22.4","21.8","24.2","24.1","23.4","23.8","18.4","18.6","18","18","19.1",
"Solomon Islands","SLB","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.1","26.1","26.1","26.1","26.1","26.2","26.2","25.3","32","32","32","32",
"Sierra Leone","SLE","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","272","272","235.2","235.2","235.2","235.2","32.4","32.4","31","31","31","31",
"El Salvador","SLV","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","34.8","34.8","34.8","34.8","34.8","34.8","34.8","34.8","38.7","38.8","38.8","38.8",
"San Marino","SMR","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.1","40.1","40.1","40.5","35.4",
"Somalia","SOM","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Serbia","SRB","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","32.9","32.9","32.9","31.2","31.2","33.3","33.3","33.3","33.2","38.6","39.7","39.7",
"Sub-Saharan Africa (excluding high income)","SSA","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","72.0863636363636","73.98","73.2644444444444","72.6355555555555","72.1577777777778","69.4311111111111","58.8666666666667","58.15","51.2826086956522","46.2978260869565","46.4913043478261","47.3260869565217",
"South Sudan","SSD","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","26.4","29.2","29","29","29.1",
"Sub-Saharan Africa","SSF","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.56","73.4239130434783","72.7239130434782","72.0695652173913","71.5478260869565","68.8347826086957","58.2391304347826","57.4127659574468","50.7340425531915","45.9468085106383","46.1425531914894","46.9595744680851",
"Small states","SST","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.7820512820513","48.9195121951219","46.8818181818182","45.7533333333333","44.6422222222222","43.4666666666667","42.936170212766","43.34375","42.95625","38.2208333333333","37.7041666666667","38.3125",
"Sao Tome and Principe","STP","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.7","49.8","51.5","51.5","50.7","37.9","37.9","37.9","38.2","37.8","37.4","37.4",
"Suriname","SUR","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9","27.9",
"Slovak Republic","SVK","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50","48.6","48.6","48.5","49.4","50","50.2","50.2","49.3","51.8","51.7","51.6",
"Slovenia","SVN","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2","39.2","38.4","34.9","35.8","33.6","32.9","32.9","31.4","31","31","31",
"Sweden","SWE","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","54.1","54.1","53.8","53.8","53.9","52.1","52.1","52.1","52.1","49.1","49.1","49.1",
"Swaziland","SWZ","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.6","36.6","36.6","36.6","36.6","36.8","37.6","36.8","36.7","36.9","34.7","35.1",
"Sint Maarten (Dutch part)","SXM","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Seychelles","SYC","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.4","48.4","48.4","46.6","44.1","42","30","23.5","25.5","29.8","30.1","30.1",
"Syrian Arab Republic","SYR","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.5","43.5","43.5","40.5","39.9","39.9","39.9","39.9","39.9","42.7","42.7","42.7",
"Turks and Caicos Islands","TCA","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Chad","TCD","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","74","74","74","71.3","71.3","75.8","75.8","75.7","72.4","63.5","63.5","63.5",
"East Asia & Pacific (IDA & IBRD countries)","TEA","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.815","40.88","40.925","39.46","37.655","36.2","36.79","36.8428571428571","36.2047619047619","36.3285714285714","36.1666666666667","36.3238095238095",
"Europe & Central Asia (IDA & IBRD countries)","TEC","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","55.085","52.4904761904762","48.1","47.6666666666667","42.7681818181818","39.7909090909091","38.7772727272727","38.7909090909091","37.2727272727273","34.5227272727273","35.0136363636364","33.9863636363636",
"Togo","TGO","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","52.5","52.5","52.6","52.6","52.5","50.3","48.9","48.9","48.9","50.3","48.5","48.5",
"Thailand","THA","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.5","40.6","40.5","40.7","40","40","44.6","44.4","29.2","31.8","32.6","32.6",
"Tajikistan","TJK","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","79.9","79.9","80","83.4","83.8","84","84.5","84.5","80.9","81.8","81.8","65.2",
"Turkmenistan","TKM","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Latin America & the Caribbean (IDA & IBRD countries)","TLA","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","49.5866666666667","48.9966666666667","48.7433333333333","47.3966666666667","47.2633333333333","46.8033333333333","46.9833333333333","46.9966666666667","47.34","47.6633333333333","47.28","46.0433333333333",
"Timor-Leste","TLS","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","48.9","48.9","48.9","33.1","11.2","11.2","11.2","11.2","11.2","11.2","11.2","11.2",
"Middle East & North Africa (IDA & IBRD countries)","TMN","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","59.7363636363636","45.9454545454545","45.6909090909091","44.7","44.4454545454545","44.5090909090909","42.9909090909091","41.9666666666667","41.5916666666667","42.2083333333333","42.0583333333333","41.2",
"Tonga","TON","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","27.5","27.5","27.5","27.5","25.8","26.2","26.2","26.2","30.1","30.1","30.1","30.1",
"South Asia (IDA & IBRD)","TSA","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","40.5875","41.55","41.8875","40.125","39.6125","43.625","46.0375","40.9","39.1875","39.4375","39.325","40.85",
"Sub-Saharan Africa (IDA & IBRD countries)","TSS","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.56","73.4239130434783","72.7239130434782","72.0695652173913","71.5478260869565","68.8347826086957","58.2391304347826","57.4127659574468","50.7340425531915","45.9468085106383","46.1425531914893","46.9595744680851",
"Trinidad and Tobago","TTO","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.2","39.2","35","36.3","36.3","35","31","31","31.5","32","32.2","32.2",
"Tunisia","TUN","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","61.2","61.2","61.2","59.1","62.8","62.8","62.8","62.8","62.4","62.8","60.2","60.2",
"Turkey","TUR","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.1","52.7","44.5","44.5","43.5","43.5","40.2","40.2","39.7","40.5","41.1","41.1",
"Tuvalu","TUV","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Tanzania","TZA","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","43.8","43.8","43.9","44.4","44.4","44.4","44.9","44.9","44.3","44.3","43.9","43.9",
"Uganda","UGA","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","36.7","35","36.6","35.4","36.6","36.6","33.5","33.5","36.5","33.5","33.5","33.5",
"Ukraine","UKR","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","57.3","57","56.6","57.2","57.2","55.5","57.1","55.4","54.4","52.7","52.2","51.9",
"Upper middle income","UMC","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","46.1265306122449","45.136","44.148","43.372","42.088","40.734","40.406","40.7411764705882","40.0313725490196","40.4411764705882","40.4862745098039","40.2607843137255",
"Uruguay","URY","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","71.3","71.3","71.3","43","41.9","41.9","41.9","41.9","41.8","41.8","41.8","41.8",
"United States","USA","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45.5","47.1","45.7","46.4","46","46.5","46.4","46.4","43.8","43.8","43.9","44",
"Uzbekistan","UZB","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","96.7","112.1","90.3","89.8","95","95.8","97.7","98.7","93.7","42.1","41.1","38.1",
"St. Vincent and the Grenadines","VCT","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","45","45","45","42.6","41","38.7","38.7","38.7","38.6","38.6","39.3","39.3",
"Venezuela, RB","VEN","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","50.2","49.8","53.6","55.6","60.4","51.9","62.8","61.8","65.4","65.4","65","64.7",
"British Virgin Islands","VGB","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Virgin Islands (U.S.)","VIR","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Vietnam","VNM","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","39.9","39.9","39.9","39.9","39.9","33","39.9","35.3","40.8","40.8","39.4","39.4",
"Vanuatu","VUT","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","8.4","8.4","8.4","8.4","8.4","8.4","8.4","8.4","8.5","8.5","8.5","8.5",
"World","WLD","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","53.3545977011494","52.2398876404494","50.9613259668508","50","48.820218579235","47.4912568306011","44.5578378378378","44.1100529100529","42.1666666666667","40.8428571428572","40.7021164021164","40.5513227513227",
"Samoa","WSM","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","19.3","19.3","19.3","18.4","18.4","18.4","18.4","18.4","18.4","18.1","18.1","18.5",
"Kosovo","XKX","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","28.3","16.5","15.8","15.6","15.4","15.4","15.2","15.2",
"Yemen, Rep.","YEM","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","196.7","49.4","49.4","49.3","49.3","49.3","34.5","33.6","33.3","33.1","33.1","33.1",
"South Africa","ZAF","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","37.1","36.6","36.1","33.3","30","30.2","31.8","32","28.7","28.9","28.8","28.8",
"Zambia","ZMB","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","15.4","15.4","15","15","15","14.3","14.4","16.2","15.9","15.5","18.6","18.6",
"Zimbabwe","ZWE","Total tax rate (% of commercial profits)","IC.TAX.TOTL.CP.ZS","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","30.1","30.2","49.3","66.3","36.1","37","32.5","32.7","32.4","32.5","32.8","32.8",
