Country Name,Country Code,co2Emis_1960,co2Emis_1961,co2Emis_1962,co2Emis_1963,co2Emis_1964,co2Emis_1965,co2Emis_1966,co2Emis_1967,co2Emis_1968,co2Emis_1969,co2Emis_1970,co2Emis_1971,co2Emis_1972,co2Emis_1973,co2Emis_1974,co2Emis_1975,co2Emis_1976,co2Emis_1977,co2Emis_1978,co2Emis_1979,co2Emis_1980,co2Emis_1981,co2Emis_1982,co2Emis_1983,co2Emis_1984,co2Emis_1985,co2Emis_1986,co2Emis_1987,co2Emis_1988,co2Emis_1989,co2Emis_1990,co2Emis_1991,co2Emis_1992,co2Emis_1993,co2Emis_1994,co2Emis_1995,co2Emis_1996,co2Emis_1997,co2Emis_1998,co2Emis_1999,co2Emis_2000,co2Emis_2001,co2Emis_2002,co2Emis_2003,co2Emis_2004,co2Emis_2005,co2Emis_2006,co2Emis_2007,co2Emis_2008,co2Emis_2009,co2Emis_2010,co2Emis_2011,co2Emis_2012,co2Emis_2013
Bulgaria,BGR,2.83390112126,3.26992007421,3.83589181807,4.25978092743,5.26298791553,5.64565194179,5.90543671471,6.63836916108,7.11221440252,7.86993281617,7.21342437206,7.53255267592,7.7156567011,7.98355022122,8.21095803598,8.37787747877,8.34794617267,8.62876646249,9.23652954743,8.96813200634,8.74423866745,9.03643153048,10.107275314,10.1083366202,9.74996147055,9.99278347628,10.2172999377,10.2141340013,9.71884349135,9.77126186722,8.69022430892,6.73939778047,6.37676477876,8.0353328542,6.43623548322,6.90032639521,6.76324103838,6.20984958256,5.93432529316,5.35671807648,5.32803434248,5.80006647404,5.69526694679,6.08437008501,6.06489180833,6.25628204412,6.44533327229,6.92543528202,6.77208754123,5.73119372396,5.96539604162,6.71488153496,6.14204310277,5.44564855477
Bahrain,BHR,3.54447844262,10.549281094,9.19164394954,6.71068822275,8.74207570795,6.5541185823,3.38439357597,5.12466911146,5.50087464429,6.17564780167,12.1942992874,13.7983541523,16.0662782833,23.0558642658,21.456617615,21.5857216284,23.171399673,24.638175971,24.010368717,23.7265269926,21.9171436669,22.7888779001,25.4918020469,20.7558707946,22.6110670461,24.305033021,25.4035946129,25.4581879088,26.1465750362,24.3989004136,25.0588549617,23.2997812718,20.8416401096,27.3069302684,26.9092683974,26.2876943191,26.9954792731,29.111392937,29.9895926688,28.3085060758,28.0509107542,19.966003822,21.3541042076,21.1484067902,21.1001593063,21.6019312436,19.6470888363,25.767279569,26.5667420307,23.0411930847,23.4820487693,22.9727357857,22.3706073678,24.2949960127
"Bahamas, The",BHS,3.74976261778,4.74669875248,5.9964321994,5.55811140867,8.11853580457,9.39961015037,7.46598253693,11.1733580588,10.2871200994,10.6271735424,15.2003141349,38.7236617337,36.4970000956,43.3805485762,39.9192053982,43.7014485234,33.5140174804,49.2998868658,32.7916015344,33.6386095364,37.9301009679,13.0066853609,10.2714288957,8.95633406902,8.06687389953,6.43752743015,5.90385604543,5.84567345815,6.22080224898,7.73152563639,7.61049559953,6.82517348611,6.73782004554,6.27473309609,6.11399264213,6.00804212029,5.87929454879,4.75354218211,5.79013307592,5.70837477689,5.6010104401,5.17748197998,5.10035354205,4.80809891495,5.34372422688,5.29029700925,4.95732364589,4.93820838494,4.29090617077,4.62952859752,6.82928343384,5.20187250387,5.15494612124,8.24307072421
Bosnia and Herzegovina,BIH,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3.55095261932,3.08304356239,0.818125483689,0.892014021862,1.12618023912,2.23688670091,2.82469147324,2.76065023764,3.66047151012,3.54323567252,3.78761414447,3.83365178301,4.12833487646,4.28516314825,4.64746096541,4.67751404346,5.35493605987,5.52610300486,5.71613483199,6.4753895846,6.10128008333,6.07674454279
Belarus,BLR,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.55693157792,7.49767018264,6.36122489489,5.96166284089,5.92169970472,5.88670030641,5.77018055418,5.59628006636,5.38974529065,5.31404901159,5.31192965662,5.46414591208,5.97715799948,6.12247158631,6.46244665757,6.33031403878,6.62316355452,6.38105401785,6.60212644471,6.71955000923,6.67999158962,6.73665225121
Belize,BLZ,0.477971845673,0.387210542433,0.715446069169,0.622369314325,0.818296480998,0.79477756104,0.737779728753,1.07382067937,0.88467271521,1.13766445024,0.990415936881,1.14600177895,1.2401179709,1.13446873018,1.17293061299,1.32084646556,1.30240404892,1.44550292359,1.55688842514,1.47920455752,1.32277062884,1.24249488365,1.13761716172,1.10606332867,1.0748501687,1.1562141874,1.21103038309,1.30423359339,1.3928324061,1.63893627806,1.66191242962,1.88025700323,1.8305089107,1.91128754757,1.85464660789,1.82496871421,1.44156573504,1.75402290552,1.60830539681,1.45743559278,1.6754786406,1.61070498541,1.39851872192,1.43066547765,1.43445048517,1.46277671678,1.4882561127,1.53607321544,1.25760619274,1.37835625253,1.67610569389,1.81572152422,1.42671687937,1.50225317493
Bermuda,BMU,3.55137387387,3.86848351648,3.38371244635,3.15192872117,4.12443762781,3.58648702595,3.95460784314,4.09011538462,4.22050943396,3.667,4.13370909091,4.23115384615,4.66832103321,7.90654275093,8.30911985019,8.64858490566,8.82285714286,8.51513108614,7.93604477612,8.58814126394,7.98194622279,7.06089009991,7.14234702159,8.06438405149,7.86393846481,7.92718548982,7.34908159353,9.88871026293,11.0612713593,13.2742645434,10.0133836766,8.38760780061,6.88403447393,7.90543201494,7.78897505057,7.48793224651,7.56220791964,7.45559283931,7.28068851222,7.65890511544,7.53172254298,7.4508671445,7.86884855036,7.41217528622,7.13379353624,6.17320821773,8.0702075229,11.2460393293,9.94375928791,6.92772259126,8.78404274922,6.13400656713,6.84754159079,5.58503715327
Bolivia,BOL,0.272037870294,0.276621441756,0.286626419291,0.310159592885,0.371215505842,0.371151110773,0.407084553834,0.446569784937,0.503738612564,0.577435828883,0.55178617322,0.66555470808,0.760237313815,0.720636556064,0.717366887467,0.810373474549,0.894576639511,0.856199952729,0.939655033847,0.866274903673,0.835142385602,0.83912911253,0.74531728402,0.719868925295,0.664043489635,0.664145825116,0.595940953879,0.623387481492,0.653551373645,0.742885590847,0.797982685564,0.821237719558,0.922957855672,1.10809182239,1.20456212888,1.25032609928,1.29765480613,1.40094932507,1.42727952542,1.37399703179,1.22592257197,1.15624522223,1.10560748474,1.60366372999,1.45899128889,1.33533094243,1.62190674169,1.30616895043,1.37896561979,1.43354506131,1.53287064381,1.60202932169,1.83546905539,1.8944510447
Brazil,BRA,0.649630979052,0.661770535286,0.701235515046,0.705320917124,0.698986877373,0.675446675262,0.749139804948,0.750561092265,0.854945683751,0.907249859343,0.983579957421,1.05020724614,1.14198741891,1.29126064522,1.36535234861,1.4047188095,1.40776788186,1.44382528289,1.53079238862,1.59133237419,1.54416233951,1.38518927879,1.35628377162,1.28294709947,1.27112807642,1.33589163606,1.4359868714,1.46899606528,1.45389900061,1.45900582664,1.39862060903,1.4431868932,1.42792197431,1.46843188866,1.51625700824,1.59182302586,1.72686421677,1.79382867774,1.83515237411,1.85329073247,1.87111831256,1.898353874,1.84437961082,1.76248236204,1.82867198123,1.85808799216,1.83939385949,1.90137191705,2.00867025816,1.88381178441,2.13293757109,2.21158723528,2.34357011503,2.48841718371
Barbados,BRB,0.746296641104,0.83888414092,1.11940099576,0.816329675881,0.766085262229,0.872449803292,1.13407246107,1.42575680096,1.85515116,2.01912884122,1.7962846664,2.01655591893,2.08075264764,1.97705534703,2.00940545271,2.31018883569,2.14882963418,2.37309071323,2.52257311064,2.39427973103,2.67543240521,2.70953453453,2.54250495389,2.69422594866,2.93138134667,3.30987715103,3.57078867007,3.65830263459,3.6595249239,3.81599333996,4.12649112431,4.61752176825,3.73435831325,4.23722770621,2.83342991875,3.12781222755,3.19898323695,3.37928037611,4.25615599925,4.49985497654,4.40289497382,4.51118828158,4.52502596896,4.66021935076,4.73999875499,4.93824290443,4.986412836,4.93979359044,5.8445833138,5.80725751427,5.28599737453,5.44951372233,5.22210700144,5.1271463918
Brunei Darussalam,BRN,4.08217016331,3.55578531707,4.13743911703,3.80117765239,3.48531395634,3.25796436417,4.57879533341,3.91167528935,3.63746502755,3.94419059788,63.3602633061,55.3862192948,66.5915409684,67.1888395261,52.767692397,43.7986837466,35.8146340593,36.5917389986,52.6409131785,39.6488414972,35.488499554,7.34921158508,10.1580425755,12.7571275031,8.78828467605,11.5639074971,9.95449231942,13.966025873,23.3858290586,25.2374698824,23.9332380161,19.9411733778,19.0334972241,17.6353766269,16.2119333391,16.1145051011,15.9822513366,16.2174478749,16.5072551391,11.9802445072,14.1402018359,13.2505667167,12.6226997668,12.9915871745,13.9020897133,13.7076416236,13.13286158,22.4501819326,24.0468843935,20.4862470425,21.1059455259,24.6071779358,24.1440707646,19.1884002603
Bhutan,BTN,,,,,,,,,,,0.0122929524205,0.0119037957754,0.0115298149633,0.0111692536368,0.0108189282564,0.0104776817093,0.0101451079664,0.0196451339855,0.0285455545638,0.0553662648783,0.0537720078598,0.0610614206194,0.0765642036887,0.0663940232705,0.113149078727,0.133437362205,0.113893306167,0.205172679078,0.212672998591,0.11756374739,0.238879169148,0.348078483632,0.407042001787,0.350495204706,0.4117807641,0.48430207603,0.579057236723,0.742063417014,0.703429830952,0.690592474482,0.690660881454,0.653044436906,0.689377785913,0.605839591681,0.481081773344,0.603125918503,0.583684404696,0.571168834194,0.601619231044,0.54405157476,0.670263220462,0.990398509136,1.08602501836,1.15528373342
Botswana,BWA,,,,,,,,,,,,,0.0296189597959,0.0668018196203,0.110549620334,0.226456698634,0.692487658171,0.875712783347,0.897393769843,0.977444755364,0.985282043394,0.971136280247,1.0225032508,0.925362290858,0.907758414025,0.974483523026,0.869814396687,0.980330835536,0.999974650834,1.06756074839,1.96135819994,1.86102584047,1.90927530836,2.13931824127,1.97870642598,1.94206146987,1.71912771343,1.71075239599,2.00302702703,1.85953565642,2.18746137913,2.19401288367,2.23528093158,2.1217454148,2.13084626612,2.20709356134,2.19525134298,2.21045082203,2.31548317852,1.98363185281,2.38052356832,2.14513544568,2.12896140601,2.54802685638
Central African Republic,CAF,0.058535105899,0.0575506448683,0.0471136618699,0.0462490296469,0.0453691766738,0.05337593316,0.0501169123262,0.0533427440776,0.1044524606,0.104349354432,0.114298666436,0.0983321874206,0.0887651902288,0.0833047214511,0.0575427950399,0.0508959180558,0.0622307451737,0.060813842689,0.0678367755055,0.0462801573082,0.0466453287341,0.0578145446751,0.0591245239461,0.0588335569474,0.0585964705786,0.0612504897063,0.05982539001,0.0944950792017,0.0821482773188,0.0868029302377,0.0673581016267,0.0681186111435,0.0698858165254,0.0703148035566,0.0718212059357,0.0699983028943,0.0683062359768,0.0698514119743,0.0693159058594,0.0718137972228,0.0712894801738,0.064111687194,0.0628744614358,0.0589421762002,0.0578756884033,0.0568539527267,0.0593456358029,0.0591755928715,0.0582279687006,0.0574499969348,0.0593509084472,0.0622614999979,0.0653302500258,0.0660110901885
Canada,CAN,10.770847287,10.627897652,11.1306274847,11.1321024046,12.305370401,12.8140014737,12.9349181464,13.8103545953,14.6326451986,14.6186486114,16.0141487526,16.2900902657,17.3294250049,17.0599518324,17.1234430605,17.1116133397,16.979248448,17.1521166583,17.3030650691,18.2093278,18.0227689586,17.2692136948,16.4594492501,16.0546491986,16.5588548362,16.270103847,15.4576840559,16.2466745763,16.9568242796,16.9207827897,15.6590703825,15.1492597425,15.4670639631,15.4570633858,15.6965288017,15.9332236833,16.1573715536,16.5168590599,16.7435327411,16.9008648096,17.3704516131,16.9850295188,16.5593778458,17.4638617565,17.2636102203,17.0759724561,16.5112643479,16.4464551856,16.2151642556,14.8373146453,14.4856386101,14.4813419589,13.858826617,13.5323133246
Central Europe and the Baltics,CEB,5.11843718593,5.3451331491,5.67398699024,6.08127071322,6.47216335175,6.62255724388,6.78358531414,6.99213237985,7.40194176679,7.89727772927,8.17407036363,8.37929890139,8.68662585935,8.9821278662,9.19827986686,9.72700421273,10.213237039,10.5467805966,11.0146008682,11.0655062105,11.294490517,10.5438148393,10.7547778083,10.7994095747,10.7335424205,10.8771180481,11.0239318222,11.2831152474,10.857492821,10.5365656881,8.85550014425,8.24792636712,7.8573450273,7.79850086655,7.32582937745,7.55377895594,7.69372152742,7.50659143503,7.09504254779,6.69450015716,6.60719824771,6.82314599782,6.7579785115,6.99847205108,6.92498277104,6.98055711804,7.24471039181,7.26677819173,7.14391651231,6.50767521392,6.82225210082,6.86691911664,6.50874190812,6.3463232533
Switzerland,CHE,3.66436597885,3.75182498407,4.33357206868,5.11129548824,4.86528203761,5.18573195603,5.32762003122,5.43460087436,5.93770157921,6.2082888514,6.51957044284,6.75043498736,6.86373981865,7.33475928944,6.54131127092,6.16813754135,6.42342789469,6.54098549093,6.72077870806,6.3408505862,6.41494978644,6.11563526015,5.73116759024,6.24251846887,6.0812452605,6.15533853191,6.50282466939,6.15003928126,6.17452610844,5.93778298855,6.34508516765,6.28029708331,6.22423627316,5.87342383146,5.90858368025,5.57131697518,5.64010251914,5.84948312194,5.86565191763,5.69607366527,5.43548498451,5.93984843954,5.58651281656,5.47426713799,5.46256893956,5.55835038183,5.59217531849,5.03057401971,5.28304432393,5.37797364121,4.98342894467,4.67203836309,4.71944729313,4.98779518146
Channel Islands,CHI,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Chile,CHL,1.74828931042,1.83439326168,2.07324966382,2.10440616848,2.07863002468,2.06179137079,2.13412248753,2.14053443662,2.30982774506,2.40511117061,2.57889901206,2.78039379226,2.84119236189,2.73891036266,2.52799108138,2.20535834582,2.2734921574,2.14643643351,2.09940001553,2.24047542063,2.24259925196,2.146509564,1.77480759887,1.76643364622,1.85221520587,1.76530979159,1.79647084796,1.80028584711,2.10217256973,2.48636947129,2.51581052054,2.32763216599,2.37545707043,2.49429583708,2.70404833761,2.9199313152,3.3453113591,3.83772890271,3.87174353207,4.07926774589,3.85349937501,3.45356355199,3.5307200277,3.519261571,3.74211830163,3.82845364334,3.97151048249,4.34391654414,4.3122943292,3.96955561569,4.25171517053,4.61972953749,4.67798279651,4.76271618444
China,CHN,1.17038137227,0.836046900792,0.661428164381,0.64000189936,0.625646053941,0.665524211218,0.710891381561,0.574162146975,0.605451996746,0.725149509123,0.94293453499,1.04223969659,1.08067663654,1.09819569132,1.09736711057,1.25012409496,1.28528313554,1.38884289659,1.52920110964,1.54267509868,1.49525074931,1.46043181656,1.56673968353,1.62905590779,1.75044806018,1.87105479144,1.93943425698,2.03841068877,2.15090522498,2.15307791087,2.16770307659,2.24590127566,2.31420729032,2.44280065935,2.56599389177,2.75575496637,2.84430958154,2.82056789058,2.67674598026,2.64864924665,2.69686243323,2.74212081299,2.88522504139,3.51224542766,4.08013890554,4.44115069493,4.89272709798,5.15356401659,5.41700211753,5.72291203672,6.55441795762,7.23485871158,7.41895460781,7.5509164847
Cote d'Ivoire,CIV,0.129823983672,0.14988800026,0.152749063998,0.155966775592,0.183439735544,0.271517063181,0.288476075525,0.3197356386,0.364858337717,0.414983101533,0.465859974306,0.493900175532,0.525383713993,0.533538182286,0.564709742792,0.603711915775,0.572589528616,0.559497618098,0.635182260173,0.683552090871,0.750318646438,0.515509766383,0.675464673287,0.513153613731,0.550084240318,0.716715522671,0.561775800929,0.697151388914,0.801817010467,0.719818657325,0.470191283588,0.443444174071,0.351293802736,0.432576184614,0.372854944659,0.49050294275,0.558783318636,0.529182339023,0.435158322375,0.384467080931,0.406991230847,0.453421366194,0.419561907549,0.308844016085,0.425832957453,0.426769671073,0.374162962678,0.355057997926,0.34755466539,0.283812054815,0.302148276502,0.306236887309,0.391720038884,0.409163677544
Cameroon,CMR,0.0524234834827,0.0534241549707,0.053647626762,0.0544702746139,0.0597494012025,0.0539466865957,0.0582740206755,0.0756576791864,0.0815114390744,0.0898807130538,0.097747193279,0.120996992271,0.125340570524,0.127243381337,0.134458102234,0.155878043737,0.14248306103,0.198430509612,0.246497365537,0.218753029797,0.45314395301,0.601464525112,0.692675032314,0.697680985385,0.621814869913,0.644368873584,0.193459776434,0.173471808968,0.200438513438,0.671671960296,0.148367533579,0.0921255257456,0.305855919418,0.305514331547,0.291185812599,0.324175911526,0.333183299847,0.227028801046,0.220925364769,0.206842771009,0.224712545323,0.218308252712,0.212475487859,0.229828382551,0.233308219944,0.212179524528,0.215723211551,0.317155402367,0.293251264293,0.346083304288,0.339515019533,0.281094802662,0.290648215622,0.314618381337
"Congo, Dem. Rep.",COD,0.152228016184,0.150781510338,0.135558590368,0.139445496366,0.116926289832,0.142289847318,0.134675177827,0.124706078621,0.178180977595,0.187694640973,0.13561163492,0.14409159424,0.143067612241,0.147259984548,0.1512492548,0.141381359678,0.144911359196,0.143821417009,0.141803403012,0.146326279084,0.132865030783,0.139685070727,0.110867288585,0.141749113779,0.136120410663,0.121851107801,0.11006082157,0.122234019519,0.123875375276,0.131271719981,0.117591196612,0.0824989680445,0.0754095462646,0.0667609836277,0.0407002326407,0.0510435154135,0.0541855160879,0.0433378889498,0.0372093067858,0.0301198071831,0.0172926184841,0.0172763185644,0.0186161718907,0.0191948310288,0.0226101009467,0.0273929236173,0.0282111789201,0.0296284874059,0.0303084917502,0.0275570993392,0.030859893121,0.0369923240685,0.0371066237537,0.0389756115571
"Congo, Rep.",COG,0.215660129963,0.251563041826,0.21821545887,0.209218754875,0.232287584649,0.207452234032,0.253023063256,0.257805565697,0.35031875332,0.379111902302,0.419143442467,0.487493272991,0.457579292363,0.816225025016,1.05301842885,0.691869822061,0.75447100964,0.284832590583,0.185874192658,0.194929968682,0.221223575833,0.249669600502,0.689725527177,0.569442529608,0.551433370791,0.601466793873,0.487694042995,0.588573173996,0.648886710266,0.634581862461,0.486838325773,0.504477679789,0.610446889546,0.582897081261,0.789298206757,0.559366331399,0.596048515884,0.790965984466,0.255015904788,0.261899842619,0.32512422781,0.231136260686,0.168972287933,0.261740193272,0.2634222906,0.264306555542,0.291079842753,0.305257018806,0.31809978775,0.400862822871,0.438867046315,0.49486740842,0.514431957954,0.522490772706
Colombia,COL,0.995718667461,1.07274279155,1.11098537266,1.17878060615,1.16826339333,1.19543880156,1.19168665082,1.21683464893,1.27261468145,1.30514888945,1.28753479806,1.34115110455,1.36006665802,1.42346086744,1.50691029225,1.44994555675,1.50410766229,1.5191681554,1.57280687926,1.63877844375,1.59911283839,1.56677199397,1.58177733669,1.66568997963,1.61383789819,1.56001604943,1.55040976608,1.56189668307,1.59043466619,1.58318867667,1.67302578683,1.63591493554,1.74498332081,1.76880386354,1.83501679917,1.59218139042,1.59077614525,1.67961901091,1.68161695824,1.419215476,1.43362024087,1.3729026552,1.33889963438,1.36224490655,1.28898969887,1.40798538379,1.43582414361,1.40690202037,1.51640344483,1.59990565917,1.65868350337,1.64912348977,1.70375599317,1.89310316137
Comoros,COM,0.0575603936773,0.0566655849675,0.0557865698435,0.054902880642,0.0539918430649,0.0707150570811,0.0866993256982,0.0849247557863,0.0831236540859,0.0813713524908,0.127517887105,0.125023439764,0.122624197964,0.120127104763,0.117295205195,0.12827160014,0.151669655917,0.146201522291,0.102346546467,0.0739694802772,0.154861952578,0.150094771509,0.14580695283,0.141837451204,0.137990424528,0.134157152225,0.12030839895,0.12656443314,0.132327051806,0.128463186131,0.15145750424,0.14707034199,0.142832594032,0.138754969128,0.134852047582,0.138844831866,0.13508463511,0.131498367377,0.135186317025,0.145612728043,0.155508272227,0.151723008951,0.154541256131,0.163477712183,0.165780907794,0.167873556923,0.181469449655,0.177171846264,0.178543551791,0.1742943207,0.186090312777,0.212784597116,0.202633629336,0.217596763318
Cabo Verde,CPV,0.108753892541,0.106828643011,0.0869505422849,0.0676231397643,0.131054385604,0.110915705965,0.0917629394837,0.0737094316715,0.113922231844,0.138424893076,0.135715290269,0.134326280624,0.18760391886,0.228343803227,0.24240888458,0.282674370373,0.268004619005,0.292544067999,0.74987353761,0.88294177009,0.422145630492,0.113178236089,0.123349647645,0.120876295456,0.272597988991,0.267690569367,0.183245206647,0.248309443417,0.222464214323,0.240685712922,0.278873181761,0.282936210828,0.296145813027,0.298118770562,0.299815906909,0.310980733796,0.358632605517,0.359355668525,0.377839227649,0.404304631878,0.429846073931,0.471064825249,0.535321362689,0.669412166112,0.705698963358,0.726342118184,0.777949021932,0.814155144129,0.62642585358,0.664093705165,0.956194862894,1.04654504229,0.963161919067,0.853108789362
Costa Rica,CRI,0.368614595211,0.355577071561,0.383956274846,0.405108756425,0.438978530826,0.532879849977,0.605142779198,0.517146296416,0.594069160309,0.638249446286,0.676331870455,0.80550527824,0.905898056956,1.02527529847,0.932175715445,0.972082194824,0.96980056212,1.18428291567,1.28967360559,1.20094949766,1.03135382181,0.917448919759,0.827601730626,0.81270845158,0.752761975516,0.830041245564,0.930828286896,0.960091023953,0.998769594204,0.985088217612,0.954653350538,1.05079937991,1.16399618599,1.18318505455,1.53822412419,1.38599019176,1.32029992782,1.35419288706,1.41136808062,1.43489204081,1.39470398628,1.44136806514,1.55679483482,1.60599020206,1.65525844284,1.61688985063,1.64763318924,1.85889978851,1.83535936723,1.76067779451,1.66517530273,1.68266074322,1.66878006206,1.61829793084
Caribbean small states,CSS,1.40013605484,2.05817543682,2.70118313458,1.34884119289,2.3603045347,2.59885075092,2.52612948356,2.97282292043,2.93459799348,3.0723245055,4.27761624911,5.05181642637,5.09443598834,6.03512244766,5.7334246553,6.07183048635,6.6095850201,7.26015440969,6.90027780294,6.90403380371,7.06419073527,5.85288576974,5.61278731539,5.02200691105,5.01124371137,5.4905107842,4.75208853526,4.94859064805,4.56735352168,5.0008110494,5.24934676982,5.96607494575,5.85892266256,5.2060817227,5.68573517418,6.01257685934,6.18114603141,5.79246985313,5.80128248636,6.35736763456,6.53532880364,6.75113953989,6.83764179189,6.97085997641,7.40347803792,7.12962641446,9.71102030047,9.71233915823,9.5178101363,8.90337636504,9.42149821537,9.15886335254,8.89726325319,9.16378091635
Cuba,CUB,1.91845021835,1.67106512556,1.90181523091,1.7116363981,1.83558469303,1.83720461427,1.87228630295,1.90593299777,1.90599878027,2.01566973908,2.14252443712,2.21054511965,2.30454655247,2.44092295902,2.45952749289,2.86764775373,2.85237164787,3.05168474718,3.16011576919,3.24345662244,3.19267472258,3.31336212605,3.4813070172,3.09460853421,3.25477737528,3.23094947342,3.30128154883,3.30615234313,3.43328110241,3.40805333786,3.16519765819,2.78096240617,2.92413971278,2.72184885588,2.97196860814,2.35734784834,2.46295269086,2.23802542641,2.21429973002,2.28007442662,2.33916137912,2.27529177471,2.32578977104,2.26642157745,2.21934888982,2.30465977677,2.4262210243,2.37044505921,2.69178569224,2.64140845309,3.38612744265,3.16944466193,3.17660834785,3.44716091168
Curacao,CUW,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,39.638551365,34.1616348767
Cayman Islands,CYM,1.39872854418,1.37067032146,1.35047876258,1.33718244804,1.32574114244,1.31449396583,2.17213600284,1.72139420256,2.54918317692,4.98515917073,4.010279965,4.59283999583,5.42669692186,5.44065281899,4.7838754566,4.79189807253,5.35040700353,5.29875009031,6.5031034718,6.1734006734,10.2100606361,9.3919232831,9.507663056,9.62520942701,10.0855848568,10.0632216642,10.1403387487,10.138853742,10.0875854113,10.9504121803,10.1168732507,10.4919314844,11.3740694789,11.6489911331,12.2009648977,11.5780500126,11.5905892176,11.4345871843,11.4654478007,10.8698251608,11.2595293497,10.9207452212,10.9834592516,10.8349700182,9.76853633269,9.87982806137,9.67488157342,11.3251558767,11.2242376148,10.336428453,10.1738159151,10.4995493027,9.43476522435,9.23487690805
Cyprus,CYP,1.54890475276,1.50142176806,1.56787798321,1.70687110344,1.7301145643,1.98193698082,2.12386128329,2.30696016289,2.71428571429,2.75881230068,2.77884068505,3.03585516196,3.83048461629,3.93772742088,2.99713235535,3.04757947226,3.74767540538,4.01121515549,4.17217649881,4.41650649769,4.68134944836,4.42164304173,4.48499787481,4.46436778628,4.5619585018,4.40861064649,4.97793753273,5.6978462219,5.60646264184,5.78092362099,5.70656288562,5.9889149808,6.47191200698,6.65545690937,6.74166238607,6.2932624412,6.79724829779,6.57531261501,7.04987432651,6.8861432968,7.3473262616,7.12945676374,7.18787040695,7.79857039765,7.25843964331,7.30075764505,7.44968049056,7.70485338137,7.93029439801,7.38692403804,6.92790356343,6.60156823001,6.09625641595,5.1996632561
Czech Republic,CZE,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,13.3903071996,12.8396500241,12.167517049,11.9906932657,12.1546745248,12.3652913574,11.9039601538,10.8884710605,12.076889045,12.1097872532,11.7437029,11.9736890276,11.4518444997,11.7624500353,11.9258292757,11.9725152221,11.2376571353,10.3079706731,10.6525786178,10.1854822482,9.61268363876,9.38349654641
Germany,DEU,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,11.6226461714,11.0633202537,10.8142489333,10.6283919217,10.5794666305,10.8602336004,10.5111125988,10.4252731614,10.017758766,10.0956398829,10.3662866967,10.0586724973,9.96935452533,9.89868236878,9.66637223431,9.91147601151,9.48803988828,9.50632117753,8.81465555055,9.27568795992,9.12015412074,9.19232375154,9.39062341959
Djibouti,DJI,0.482292314314,0.497231575855,0.506040083224,0.655940692451,0.783962150154,1.05260823047,1.13412986506,0.669786981438,0.861521265538,0.562697231915,0.872772596596,0.952624991144,1.06394232915,0.942881281222,0.947217334938,0.883287314382,0.796673586636,0.713632382991,0.654804420664,1.08018209679,0.97048417651,0.801985400214,0.904207687576,0.884619681972,0.867037587096,0.844349209258,0.831279533235,0.79273550466,0.658536216515,0.689354170509,0.546573667255,0.513632828206,0.50677664075,0.503957186396,0.489038604294,0.48281534547,0.484237558297,0.493776410728,0.46335063149,0.450453435871,0.475248890722,0.500470171732,0.535636225729,0.555888032797,0.528103722079,0.52903783447,0.51582501055,0.570843659887,0.606017007439,0.552127049376,0.60747157362,0.546278770857,0.586763278994,0.678855967739
Dominica,DMA,0.183316391995,0.180249705073,0.177487012358,0.233128834356,0.229452804806,0.225529690335,0.221200102547,0.325059835121,0.318684820394,0.261133978038,0.361163873764,0.358660872724,0.357835893718,0.357786016949,0.408539557425,0.40691319666,0.403843506511,0.349661494871,0.345747689987,0.44048048048,0.486894866824,0.486500829187,0.536610349874,0.539647076137,0.592941937396,0.647325611396,0.652803834303,0.658712173553,0.766705695409,0.823559136464,0.827228378874,0.828209254397,0.826715513597,0.875424799888,0.924803497121,1.1303945746,1.03085248436,1.14022020268,1.09556124627,1.15408494628,1.47362075894,1.57901535812,1.47049725023,1.67411867091,1.61521192401,1.66146091438,1.60544861384,2.17073995772,1.8573880744,1.85334624942,1.95053191489,1.7895786274,1.88327966243,1.82337016575
Denmark,DNK,6.50268309284,6.88126015491,7.94510736108,8.68983130049,9.14639293937,9.31657600359,10.4490116587,10.1493005476,10.9613147942,12.1429748603,12.5996564651,11.4972271508,11.9488346012,11.8016117929,10.9167686263,11.0237664585,11.8549028939,12.1545851472,11.9739262277,12.3121966244,11.7840138262,10.111942388,10.4919645317,9.81084223306,9.95013321611,11.7474430895,11.5032965312,11.3793050315,10.7432506303,9.50509001881,9.77069869921,11.6933114849,10.5045544991,10.99825503,11.7169488954,10.9245408267,13.7146519316,11.6476885202,11.2273041517,10.3626636406,9.6131755542,9.87509234839,9.68193192956,10.3882734937,9.36270101913,8.69007693057,10.1129141599,9.20201511031,8.54335109757,8.05889560111,8.40721667046,7.29638320804,6.51086599618,6.77962386722
